順位,コード,銘柄名,開始価格(2026/05/08),終了価格(2026/05/11),上昇率(%)
1,4186,東京応化工業,9688,11190,15.5
2,4203,住友ベークライト,5546,6236,12.44
3,3132,マクニカHD,2765,3070,11.03
4,6758,ソニーグループ,3114,3372,8.29
5,6526,ソシオネクスト,2204,2380,7.99
6,6616,トレックス・セミコンダクター,2155,2308,7.1
7,5016,JX金属,5416,5720,5.61
8,4004,レゾナックHD,16000,16850,5.31
9,4425,Kudan,2930,3080,5.12
10,7731,ニコン,1880,1968,4.68
11,5803,フジクラ,6582,6832,3.8
12,6323,ローツェ,3898,4040,3.64
13,6254,野村マイクロ・サイエンス,4480,4630,3.35
14,5333,ＮＧＫ,5374,5550,3.28
15,285A,キオクシアホールディングス,44490,45940,3.26
16,7912,大日印,3161,3254,2.94
17,6361,荏原製作所,5750,5902,2.64
18,6963,ローム,3899,4000,2.59
19,4476,AI CROSS,1153,1181,2.43
20,4369,トリケミカル,3330,3410,2.4
21,4043,トクヤマ,4313,4412,2.3
22,6728,アルバック,10600,10815,2.03
23,6981,村田製作所,5850,5960,1.88
24,5805,SWCC,16930,17230,1.77
25,6971,京セラ,2814,2858,1.55
26,4401,ADEKA,3930,3987,1.45
27,6504,富士電機,14800,15005,1.39
28,6524,湖北工業,6610,6700,1.36
29,4021,日産化学,6892,6982,1.31
30,6976,太陽誘電,6663,6750,1.31
31,4063,信越化学工業,7480,7574,1.26
32,5819,カナレ電気,1807,1829,1.22
33,3436,SUMCO,3578,3613,0.98
34,5232,住阪セメ,3982,4018,0.9
35,4626,太陽ホールディングス,4900,4941,0.84
36,6920,レーザーテック,43770,44110,0.78
37,6806,ヒロセ電,22260,22430,0.76
38,4980,デクセリアルズ（テクセリアルズ）,2720,2740,0.74
39,6167,冨士ダイス,1000,1006,0.6
40,7911,TOPPANHD,5297,5328,0.59
41,8154,加賀電子,4340,4365,0.58
42,7729,東京精密,18765,18860,0.51
43,6762,TDK,2924,2936,0.43
44,4272,日本化薬,1768,1774,0.37
45,6890,フェローテック,9580,9610,0.31
46,7735,SCREENホールディングス,11380,11410,0.26
47,4180,Appier Group,997,999,0.2
48,6941,山一電機,10780,10800,0.19
49,6315,TOWA,3380,3375,-0.15
50,6503,三菱電,6460,6447,-0.2
51,8035,東京エレクトロン,52450,52080,-0.71
52,5802,住友電気工業,11305,11210,-0.84
53,6723,ルネサス,3530,3500,-0.85
54,7741,HOYA,27470,27235,-0.86
55,3993,PKSH Technology,3345,3315,-0.9
56,4488,AI inside,2782,2757,-0.9
57,6721,ウインテスト,106,105,-0.94
58,6501,日立,4938,4887,-1.03
59,9432,NTT,150,148,-1.2
60,6702,富士通,3382,3341,-1.21
61,7713,シグマ光機,2154,2128,-1.24
62,6871,日本マイクロニクス,14030,13850,-1.28
63,6965,浜松ホトニクス,2194,2162,-1.44
64,6707,サンケン電気,9619,9463,-1.62
65,6777,santec,27720,27230,-1.77
66,6754,アンリツ,4233,4142,-2.15
67,6146,ディスコ,75000,73380,-2.16
68,6701,NEC,4200,4101,-2.36
69,5801,古河電気工業,44870,43430,-3.21
70,6857,アドバンテスト,29885,28780,-3.7
71,6834,精工技研,32350,31050,-4.02
72,6525,KOUSAI ELECTRIC,7358,7054,-4.13
73,5985,サンコール,2124,2010,-5.37
74,9984,ソフトバンクグループ,6131,5743,-6.33
75,6613,QDレーザ,1853,1688,-8.9
